Tipo,Label,Nombre
E,"De 1, que es completamente en desacuerdo, a 5, que es completamente de acuerdo, ¿qué tan de acuerdo está Usted con las siguientes afirmaciones?	 En Manizales es fácil encontrar apoyo a las propuestas y proyectos de los ciudadanos",RC13_4
E,"De 1, que es completamente en desacuerdo, a 5, que es completamente de acuerdo, ¿qué tan de acuerdo está Usted con las siguientes afirmaciones? (ENC: Lea y rote frases) Más vale malo conocido que bueno por conocer",RC13_5
E,"De 1, que es completamente en desacuerdo, a 5, que es completamente de acuerdo, ¿qué tan de acuerdo está Usted con las siguientes afirmaciones? (ENC: Lea y rote frases) Ser empleado es mejor que ser independiente",RC13_6
N,"¿Cree usted que, en general, la convivencia ciudadana ha mejorado, ha empeorado o sigue igual con respecto al año anterior?",RC14
E,"En relación con el tema de los desplazados qué tan de acuerdo está con las siguientes afirmaciones, teniendo en cuenta una escala de 1 a 5 donde:   La población desplazada es uno de los principales problemas de la ciudad.",RC15_1
E,"En relación con el tema de los desplazados qué tan de acuerdo está con las siguientes afirmaciones, teniendo en cuenta una escala de 1 a 5 donde :  La población desplazada es resultado de la situación de violencia del país.",RC15_2
E,"En relación con el tema de los desplazados qué tan de acuerdo está con las siguientes afirmaciones,en una escala de 1 a 5 :  La mayoría de la población desplazada vive en la calle",RC15_3
E,"En relación con el tema de los desplazados qué tan de acuerdo está con las siguientes afirmaciones-El principal problema de los desplazados es que deambulan por la ciudad sin opciones de trabajo, vivienda y servicios públicos.",RC15_4
E,"En relación con el tema de los desplazados qué tan de acuerdo está con las siguientes afirmaciones,  en una escala de 1 a 5:  La población desplazada debería ser sacada de Bogotá y devuelta a sus lugares de origen.",RC15_5
E,En relación con el tema de los desplazados qué tan de acuerdo está con las siguientes afirmaciones-Para atender a los desplazados adecuadamente es necesario el trabajo coordinado del gobierno distrital y el gobierno nacional.,RC15_6
E,"En relación con el tema de los desplazados qué tan de acuerdo está con estas afirmaciones-La población desplazada reduce las posibilidades de empleo, vivienda, educación y servicios públicos para los otros habitantes de la ciudad.",RC15_7
N,"Usted asistió o vio por Canal Capital la rendición de cuentas que realizó el Alcalde Lucho Garzón en el mes de Abril, en el que mostraron las cifras de los resultados obtenidos en su primer año de gestión?",RC16
C,Cuáles de las siguientes faltas cometen más frecuentemente los bogotanos con relación al uso de las canecas públicas ?,RC17_*
E,"Y con respecto al uso de las canecas públicas  en Bogotá , por parte de la ciudadanía en general, cómo lo califica Ud. de 1 a 5 siendo 1 muy malo y 5 muy bueno ?",RC17A
E,Y Ud. cómo califica el uso de los teléfonos  públicos en Bogotá en general de 1 a 5 siendo 1 muy malo y 5 muy bueno,RC18
C,"Cuales de las siguientes faltas, son las tres que cometen más frecuentemente los bogotanos con relación al servicio de teléfonos públicos ?",RC19_*
E,"¿Cómo califica la gestión de la Junta de acción comunal de su barrio, en una escala de 1 a 5, siendo 1 muy mala gestión y 5 muy buena gestión? Puede utilizar cualquier número de la escala. ",RC1A
C,¿En cuáles de los siguientes aspectos sabe Usted que ha estado trabajando la empresa privada para mejorar la calidad de vida en la ciudad?,RC2_*
E,Y cómo califica Ud. la solidaridad entre ciudadanos  en Bogotá de 1 a 5 siendo 1 muy malo y 5 muy bueno.,RC20
C,Podría decirme por qué razón califica así la solidaridad de los bogotanos entre sí ? Alguna otra razón ?,RC20_123_*
C,Podría decirme por qué razón califica así la solidaridad de los bogotanos entre sí ? Alguna otra razón ?,RC20_45_*
E,"Cómo califica Ud. el nivel de ruido en Bogotá, en general, de 1 a 5 siendo 1 muy bajo y 5 muy alto ?",RC21
C,Podría decirme por qué razón califica así el nivel de ruido en Bogotá ? (ENC: No lea y acepte varias respuestas. Profundice) Alguna otra razón ?,RC21_345_*
E,Y cómo califica Ud. el nivel de contaminación visual en Bogotá de 1 a 5 siendo uno muy bajo y 5 muy alto ?,RC22
C,Podría decirme por qué razón califica así el nivel de contaminación visual en Bogotá . Alguna otra razón ?,RC22_345_*
E,Y cómo califica Ud. el nivel de contaminación del aire en Bogotá de 1 a 5 siendo uno muy bajo y 5 muy alto ?,RC23
C,Podría decirme por qué razón califica así el nivel de contaminación del aire en Bogotá ? Alguna otra razón ?,RC23_345_*
E,"Le voy a mencionar aspectos referentes al comportamiento de las personas en la ciudad frente al cumplimiento de normas ¿cómo se comportan los habitantes de [CIUDAD]? Cuidado y respeto en uso de los espacios públicos, como parques, andenes, teatros.",RC3_1
E,Le voy a mencionar aspectos referentes al comportamiento de las personas en la ciudad frente al cumplimiento de normas ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] Honestidad/ legalidad en la conexión a los servicios públicos,RC3_10
E,Le voy a mencionar aspectos referentes al comportamiento de las personas en la ciudad frente al cumplimiento de normas ¿cómo cree Usted que se comportan los habitantes de [CIUDAD]? Uso de paraderos para tomar los buses y busetas,RC3_11
E,Le voy a mencionar aspectos referentes al comportamiento de las personas en la ciudad frente al cumplimiento de normas ¿cómo cree que se comportan los habitantes de [CIUDAD]. Hacer y respetar las filas para tomar los buses en los paraderos,RC3_12
E,Le voy a mencionar aspectos referentes al comportamiento de las personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree Usted que se comportan los habitantes de [CIUDAD]? Cuidado de Transmilenio,RC3_13
E,Le voy a mencionar aspectos referentes al comportamiento de las personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree Usted que se comportan los habitantes de [CIUDAD]? Cuidado del medio ambiente,RC3_14
E,Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas cómo cree Usted que se comportan los habitantes de [CIUDAD] en general frente a este tema? - Tolerar la corrupción,RC3_15
E,Le voy a mencionar aspectos referentes al comportamiento de las personas en la ciudad frente al cumplimiento de algunas normas cómo cree Usted que se comportan los habitantes de [CIUDAD] en general frente a este tema? - Cuidado de Metrolínea,RC3_16
E,Le voy a mencionar aspectos referentes al comportamiento de las personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree Usted que se comportan los habitantes de [CIUDAD]? No arrojar basuras a los arroyos,RC3_18
E,"Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]? Cumplimiento en los horarios de cierre a estaderos, discotecas, bares",RC3_19
E,"Le voy a mencionar aspectos de comportamiento frente al cumplimiento de normas ¿cómo se comportan los habitantes de [CIUDAD] ?. Cuidado y respeto en uso de bienes públicos, como canecas, asientos, teléfonos públicos, señalización, ETC",RC3_2
E,Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]?  Invadir el espacio público con ventas o actividades comerciales,RC3_20
E,Voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]? Acatamiento a recomendaciones de autoridades de no pasarse los arroyos,RC3_21
E,Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]? Solidaridad con los demás cuando requieren ayuda,RC3_22
E,Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]? El respeto a la vida,RC3_23
E,Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]? El respeto por los ancianos y los niños,RC3_24
E,Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]? El respeto por los discapacitados,RC3_25
E,Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]? El respeto por los desplazados por la violencia,RC3_26
E,Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]? Respeto de las normas básicas de convivencia,RC3_27
E,Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]?Cuidado del Metro,RC3_28
E,Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]?-Respetar las filas,RC3_29
E,Le voy a mencionar aspectos de comportamiento de las personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] ? Respeto de las normas básicas de tránsito,RC3_3
E,Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]?-Respeto y cuidado con el medio ambiente,RC3_30
E,Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]?-Conducir en estado de embriaguez,RC3_31
E,Le voy a mencionar aspectos referentes al comportamiento de personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree que se comportan los habitantes de [CIUDAD]?-Cumplimiento de la obligatoriedad del reciclaje -SOLO BUCARAMANGA-,RC3_32
E,Le voy a mencionar aspectos de comportamiento de las personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] ? Responsabilidad en el pago de impuestos,RC3_4
E,Le voy a mencionar aspectos de comportamiento de las personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree Usted que se comportan los habitantes de [CIUDAD]? - Comportamiento de los peatones,RC3_5
E,Le voy a mencionar aspectos de comportamiento de las personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree Usted que se comportan los habitantes de [CIUDAD]? Comportamiento de los conductores,RC3_6
E,Le voy a mencionar aspectos referentes al comportamiento de las personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree Usted que se comportan los habitantes de [CIUDAD]? Acatamiento del pico y placa,RC3_7
E,Le voy a mencionar aspectos referentes al comportamiento de las personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree Usted que se comportan los habitantes de [CIUDAD]? Cumplimiento de normas de construcción,RC3_8
E,Le voy a mencionar aspectos referentes al comportamiento de las personas en la ciudad frente al cumplimiento de algunas normas ¿cómo cree Usted que se comportan los habitantes de [CIUDAD]? Respeto de las normas ambientales,RC3_9
E,"Nuevamente de 1 muy mal a 5 muy bien, ¿cómo se comporta Usted frente a estos temas? - Cuidado y respeto en el uso de los espacios públicos, como parques, andenes",RC3A_1
E,"Nuevamente de 1 muy mal a 5 muy bien, ¿cómo se comporta Usted frente a estos temas? - Respeto de las normas básicas de tránsito",RC3A_3
E,"Nuevamente de 1 muy mal a 5 muy bien, ¿cómo se comporta Usted frente a estos temas? - Responsabilidad en el pago de impuestos",RC3A_4
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5. Cuidado y respeto en el uso de los espacios públicos (parques, andenes, teatros)",RC3B_1
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5.	Solidaridad con los demás cuando requieren ayuda.",RC3B_10
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5.	Cumplimiento de normas de construcción",RC3B_11
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5.	 El respeto de las normas ambientales",RC3B_12
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5. 	El respeto a la vida",RC3B_13
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5. El respeto por los ancianos y los niños",RC3B_14
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5. 	El respeto por los discapacitados",RC3B_15
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5.	 El respeto por los desplazados por la violencia",RC3B_16
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5. 	Honestidad en la conexión a los servicios públicos",RC3B_17
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5. Respetar las filas",RC3B_18
E,"Voy a mencionar aspectos de comportamiento de personas en ciudad. ¿cómo calificaría la importancia de asumir cada uno? Cuidado y respeto en el uso de los bienes públicos (canecas, asientos, teléfonos públicos, señalización, tapas de alcantarillado)",RC3B_2
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5. 	Respeto de las normas básicas de convivencia",RC3B_3
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5. 	Respeto de las normas básicas de tránsito",RC3B_4
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5. Responsabilidad en el pago de impuestos",RC3B_5
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5.	Comportamiento de los peatones",RC3B_6
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5.	El comportamiento de los conductores",RC3B_7
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5.	Cuidado de Transmilenio",RC3B_8
E,"Voy a mencionar aspectos del comportamiento de las personas en la ciudad. ¿cómo calificaría usted la importancia de asumir cada uno de ellos, en una escala de 1 a 5.	Acatamiento del pico y placa",RC3B_9
E,Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] ? Respeto de las normas básicas de convivencia,RC4_1
E,"Le voy a mencionar aspectos de comportamiento ciudadano en materia de convivencia ¿cómo cree que se comportan los habitantes de [CIUDAD]? Respeto por personas de diferente orientación sexual e identidad de género, gays, lesbianas, bisexuales",RC4_10
E,"Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree que se comportan los habitantes de [CIUDAD]? Respeto por las minorías étnicas, afrodescendientes, indígenas y rom o gitanos",RC4_11
E,Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] ? Solidaridad con los demás cuando requieren ayuda,RC4_12
E,Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD]?  El respeto por las personas que estuvieron privadas de la libertad,RC4_13
E,"Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] ? - Matoneo, acoso escolar o bullying",RC4_14
E,Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] ?  Violencia intrafamiliar,RC4_15
E,Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] ?-Respeto por los ancianos y los niños,RC4_16
E,Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] en general frente a este tema? - Respeto por la vida,RC4_2
E,"Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] en general frente a este tema? - Respeto por los adultos mayores, ancianos",RC4_3
E,Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] en general frente a este tema? - Respeto por los niños y niñas,RC4_4
E,Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] en general frente a este tema? - Respeto por las personas con discapacidad,RC4_5
E,Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] en general frente a este tema? Respeto por los desplazados por la violencia,RC4_6
E,Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] ? Respeto por los reinsertados o desmovilizados,RC4_7
E,Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] en general frente a este tema? - Respeto por las mujeres,RC4_8
E,Le voy a mencionar algunos aspectos referentes al comportamiento ciudadano en materia de convivencia ¿cómo cree Usted que se comportan los habitantes de [CIUDAD] en general frente a este tema? - Respeto por los vecinos,RC4_9
E,"Usando las opciones de la misma tarjeta, de 1 muy mal a 5 muy bien, ¿cómo se comporta Usted frente a estos temas? - Respeto de las normas básicas de convivencia",RC4A_1
E,"Usando las opciones de la misma tarjeta, de 1 muy mal a 5 muy bien, ¿cómo se comporta Usted frente a estos temas? - Solidaridad con los demás cuando requieren ayuda",RC4A_12
E,"Usando las opciones de la misma tarjeta, de 1 muy mal a 5 muy bien, ¿cómo se comporta Usted frente a estos temas? - Respeto por las personas con discapacidad",RC4A_5
E,"Usando las opciones de la misma tarjeta, de 1 muy mal a 5 muy bien, ¿cómo se comporta Usted frente a estos temas? - Respeto por los reinsertados/ desmovilizados",RC4A_7
E,"Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana ¿cómo calificaría usted -Cuidado y respeto en el uso de los espacios públicos (parques, andenes, playas, plazas, sitios históricos, murallas y monumentos.)",RC4B_1
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-.	Legalidad en la conexión a los servicios públicos,RC4B_10
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Uso de paraderos para tomar los buses y busetas,RC4B_11
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-El respeto a la vida,RC4B_12
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Respeto por los ancianos y los niños,RC4B_13
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Respeto por los discapacitados,RC4B_14
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Respeto por los desplazados por la violencia,RC4B_15
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos Cuidado de las estaciones del MIO que ya están construidas,RC4B_16
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos? - 	Hacer y respetar las filas para tomar los buses en los paraderos,RC4B_17
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Tomar MotoTaxi,RC4B_18
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos - Respeto de las normas básicas de convivencia,RC4B_19
E,"Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana ¿cómo calificaría usted -Cuidado y respeto en el uso de los bienes públicos (canecas, asientos, teléfonos públicos, señalización, tapas de alcantarillado,etc)",RC4B_2
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos - Cuidado del metro,RC4B_20
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos - Solidaridad con los demás cuando requieren ayuda,RC4B_21
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Respeto a la mujer,RC4B_22
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Acatamiento del pico y placa por motociclistas,RC4B_23
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Cuidado de las estaciones y troncales del MIO,RC4B_24
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Acatamiento del pico y placa en Cali para servicio público,RC4B_25
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Acatamiento del pico y placa en Cali para vehículos particulares,RC4B_26
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Tomar los buses únicamente en los paraderos autorizados,RC4B_27
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-cuidado de transmilenio,RC4B_28
E,"Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Respeto por la población vulnerable (niños, personas con discapacidad, personas en situación de desplazamiento.)",RC4B_29
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Respeto de las normas básicas de tránsito - Movilidad,RC4B_3
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos - Nivel de responsabilidad ciudadana con relación al comportamiento de los conductores en Bogotá,RC4B_30
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Responsabilidad en el pago de impuestos,RC4B_4
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-	Comportamiento de los peatones,RC4B_5
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-El comportamiento de los conductores,RC4B_6
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos - Acatamiento del pico y placa,RC4B_7
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-Cumplimiento de normas de construcción,RC4B_8
E,Voy a mencionar algunos aspectos referentes a la responsabilidad ciudadana. Por favor dígame ¿cómo calificaría usted cada uno de ellos-El respeto de las normas ambientales,RC4B_9
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos?  Pasarse un semáforo rojo,RC5_1
E,¿Qué tan probable considera Usted que sea castigado o amonestado por las autoridades? Invadir espacios públicos con vehículos,RC5_10
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Invadir espacios públicos con mercancías y ventas ambulantes,RC5_11
E,"¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Invadir espacios públicos con mercancías, desechos de construcción y basuras, vallas, ventas ambulantes",RC5_12
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Incumplir las normas ambientales,RC5_13
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? No pagar impuestos,RC5_14
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Orinar en el espacio público,RC5_15
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Incumplir normas y señales de tránsito,RC5_16
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Exceder los límites de velocidad al conducir,RC5_17
E,"¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? - Incumplir las normas de seguridad al usar motocicleta, como el no usar casco y chaleco",RC5_18
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Agredir a una mujer,RC5_19
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? No hacer uso de los puentes peatonales,RC5_2
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Agredir a una niña o niño,RC5_20
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Hablar por celular mientras conduce,RC5_21
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? No usar paraderos,RC5_22
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Portar armas,RC5_23
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Agredir a otra persona,RC5_24
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Conducir en estado de embriaguez,RC5_25
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Prestar el servicio de MotoTaxi o taxi colectivo,RC5_26
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos?-Agredir a una mujeres o niños,RC5_27
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? -Invadir espacios públicos con vehículos y/o motocicletas,RC5_28
E,"¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? -Poner música, o hacer fiestas, con un nivel de ruido más alto del permitido",RC5_29
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Cruzar la calle por sitios prohibidos,RC5_3
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? -Irrespetar el día del “no parrillero”,RC5_30
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? -Poner en riesgo su vida o la de los demás.,RC5_31
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? -No pagar impuestos de vehículo y/o predial,RC5_32
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? -No hacer uso de los semáforos para cruzar una calle,RC5_33
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? No hacer uso de las cebras,RC5_34
